Student_ID,Name,Gender,DOB,Email,Address,PhoneNumber,Final_Score,Rating_class,Rating_teacher,Class_recommendation
1649,Andrew Barnes,Male,01/17/2000,zevans@hotmail.com,"0178 Robert Spur Apt. 820
Woodburgh, MO 80627",6756347181261,3,2,1,False
1650,Allison Hall,Male,09/23/2004,xwilliams@edwards.com,"USS Smith
FPO AA 12758",9852245128082,7,5,5,False
1651,Scott Ross,Female,10/31/2004,ycastaneda@ortega.biz,"9503 Sean Roads
Port Patriciashire, AZ 60125",1421436673528,4,2,5,True
1652,Heather Brown,Male,09/27/2007,wlopez@gmail.com,"96995 Tina Ports
Port Elizabethborough, AK 35727",8833728245304,10,3,1,False
1653,George Hansen,Male,12/07/2002,rodriguezjohn@gmail.com,"079 Pratt Ports
Hansonfort, LA 22011",7095454937968,9,4,4,False
1654,Melanie Moreno,Male,06/29/1999,bobbyklein@walton.com,"674 Kevin Forge Apt. 231
East Lynnshire, WI 94801",3611673876078,5,4,2,True
1655,Aaron Robbins,Female,08/13/1997,zwilliams@hotmail.com,"942 Jason Vista Suite 583
New Scott, DC 77126",8033570779152,2,5,4,True
1656,Lisa Cohen,Male,07/14/2006,jennifer03@hotmail.com,"USNV Cortez
FPO AA 11924",2071782653260,7,3,4,False
1657,Debra Reynolds,Male,09/11/2008,jessicacook@williams.com,"8954 Hughes Common
North Dylan, AZ 69316",9596184493965,8,2,3,False
1658,Dylan Jackson,Male,05/01/1992,lisa16@owens-terry.com,"46596 Marshall Via
South Matthewton, WA 99939",5908811216912,10,2,1,False
1659,Katherine Curtis,Female,12/13/1991,montoyajon@molina.info,"143 Mclean Glen
East Mackenzie, DE 58490",3638314530828,3,3,1,True
1660,Gina Murphy,Male,04/03/2008,melinda34@rodriguez.com,"52345 Allen Coves Suite 281
Leefort, OH 87758",8514903653610,6,1,5,True
1661,Barbara Cain,Male,06/27/2008,burgessmariah@hotmail.com,"96897 Catherine Lock
Matthewmouth, OR 40643",4193647852020,4,1,3,False
1662,David Hardin,Male,08/20/2007,mary62@yahoo.com,"5055 Ramirez Tunnel
East Dorothyfurt, MO 86715",2298428192828,9,3,2,True
1663,Jacob Christensen,Male,04/19/2006,hardyamy@gmail.com,"353 Renee Roads Apt. 552
Petersfurt, HI 98131",6295696090209,10,1,4,False
1664,Mike Thompson,Female,07/21/2000,grahamsharon@wilson.biz,"12695 Anderson Brook
Westbury, HI 97482",3272400550861,4,2,1,False
1665,Roy Cortez,Male,01/13/2009,gcarr@brown.com,"56839 Jenkins Freeway Suite 878
North Jamesborough, SD 38162",6570136657330,5,1,2,False
1666,Mary Gilbert,Female,07/02/1991,penachristopher@gmail.com,"Unit 1015 Box 5482
DPO AE 58925",9329896425241,10,3,2,True
1667,Carly Butler,Male,05/18/2005,simmonspaul@garcia-murray.info,"2503 Harvey Point Suite 777
Karenborough, NM 67035",3810404902869,4,2,1,True
1668,Ashley Aguilar,Female,09/15/1995,jonathanhull@yahoo.com,"07201 Olson Radial
Jenkinsmouth, AK 66931",0749964069874,9,1,4,True
1669,Mr. Donald Gutierrez,Female,08/08/2008,ellismatthew@hartman-rowe.info,"05876 Meza Trafficway
Lake Aprilburgh, FL 86204",7676161015375,1,3,5,True
1670,Teresa Taylor,Female,07/11/1997,dustinsmith@hotmail.com,"7442 Scott Hollow
Steventon, MT 31295",1613832965231,5,2,5,True
1671,Michael Cortez,Male,04/24/2000,rachelgarcia@gmail.com,"2286 Elliott Path Apt. 373
West Christian, MS 97634",6137820691874,8,2,2,True
1672,Alexis Price,Male,04/09/1995,millerjustin@yahoo.com,"51871 John Port Apt. 254
Harringtonville, NE 24363",8196371125390,3,5,5,False
1673,Patricia Wagner,Male,05/01/1996,perkinskelsey@jones.biz,"50693 Chloe Mountain
Gonzalezport, NE 42520",7498215758128,9,1,1,False
1674,Kevin Pierce,Female,05/29/2011,joshuaperez@hotmail.com,"114 Gerald Rapid Suite 561
Jamiemouth, MA 06266",0716984256934,6,1,5,True
1675,Derek Garza,Female,10/28/1990,tiffany10@hotmail.com,"34459 Bishop Avenue Apt. 794
Ianbury, KY 71435",6461584978033,5,5,3,True
1676,Jacqueline Lynch,Female,07/01/2002,stevenwilliams@gmail.com,"5787 Mahoney Knolls Apt. 605
Jenkinsville, ID 15580",9231584320691,9,2,4,True
1677,Nicholas Higgins,Male,12/12/1991,karenvelez@johnson.com,"9568 Wolfe Street Suite 678
Murphymouth, IN 54162",8716998552587,8,4,3,False
1678,Joshua Hall,Male,03/25/2000,jillianlamb@mitchell.biz,"102 Eric Crest Apt. 389
New John, OK 60716",7420752650789,3,4,2,False
1679,Jason Price,Male,03/04/2002,ruizelizabeth@yahoo.com,"772 Pena Corner Apt. 476
Bushfort, MO 30769",1027757397090,2,1,4,False
1680,Tammy Klein,Male,02/01/2008,williamcarney@fitzgerald-santos.com,"9176 Bowen Bridge
Robertton, ID 91584",6065163997872,2,5,2,False
1681,Chad Bailey,Female,10/13/2008,daviskyle@bradshaw.com,"09759 Keith Roads Apt. 336
Mooreberg, KY 97010",7707923727538,10,4,2,False
1682,Robert Spencer,Female,09/19/2007,diane54@perez.com,"7428 Zachary Plaza
West Randyberg, MS 52223",9611059802056,4,3,2,True
1683,Jonathan White,Female,03/11/1999,john99@gmail.com,"87827 Jessica Ports
Port Kellymouth, CO 92589",6412750803203,8,5,1,False
1684,Jacqueline Johnson,Male,03/06/2007,jerry31@snyder.com,"Unit 0604 Box 9077
DPO AE 02349",4661121104218,6,5,1,True
1685,Rachel Murray DVM,Male,02/15/2003,rleonard@yahoo.com,"618 Theresa Shore
Elizabethborough, VT 75585",8877704279564,3,4,1,True
1686,Paul Ray,Female,02/22/2011,lgarcia@brady.com,"20050 Sexton Row
Lake Kathyshire, AR 99819",3225015279020,2,5,3,True
1687,Tyler Fisher,Female,01/19/1999,damon91@gmail.com,"820 Regina Fork
Mayshire, LA 00997",9495788578956,3,2,1,False
1688,Joshua Keith,Female,10/23/1992,fischerchad@gmail.com,"77005 Donna Divide
Juliahaven, OR 97433",6394727946405,7,2,5,False
1689,Thomas Estrada,Male,10/13/1992,edawson@cooper.info,"91741 Lee Lock
Jenniferfurt, TX 22271",1750635611172,8,5,4,False
1690,Samantha Ferrell,Male,03/29/2010,zjackson@mcfarland.com,"USNS Kramer
FPO AE 91071",3688838019436,10,5,5,True
1691,Christina Trevino,Female,07/04/1995,xsummers@short.com,"6427 Mary Glen
Margaretview, IA 34432",9588035084758,8,3,4,False
1692,Stephanie Miller,Female,10/29/1991,olivia00@martinez-sampson.com,"51426 Kevin Gateway Suite 751
East Tyler, WV 31443",3672658371379,7,1,1,True
1693,Kyle Stokes,Female,05/11/2008,kristina07@hotmail.com,"8718 Nguyen Pine
Williamsmouth, SC 92018",8237564070974,1,1,4,True
1694,Jeffrey Stuart,Female,04/15/2011,johnsonruben@mccarthy.biz,"7345 Norton Coves Apt. 920
West Larry, NE 91556",9579157973762,7,1,3,False
1695,Darryl Gibson,Female,08/04/2003,robertsondonald@hotmail.com,"442 Casey Roads Suite 830
Davidshire, OK 61428",6246098018354,4,5,2,False
1696,Haley Solis,Female,04/05/2009,yperry@hotmail.com,"537 Marvin Parkway
Port Amyberg, ID 76632",4169582944396,2,2,5,False
1697,Shirley Macdonald,Female,02/19/2000,lesara@lamb.info,"7864 Davis Radial Suite 150
Smithberg, NH 87574",7031046390620,2,4,4,False
1698,Sean Robinson,Male,02/04/2008,earl42@gmail.com,"195 David Union
North Jennifershire, VT 89462",6831874344198,8,1,1,False
1699,Joseph Jordan,Male,09/26/1993,stantonemily@shelton-dean.com,"7169 Silva Ville Apt. 422
Craigview, TN 21638",6661343561138,4,1,5,True
1700,Mark Mann,Male,02/27/1999,johnstonmelissa@houston.com,"0220 Cruz Fields Apt. 137
Jilltown, UT 31655",7129913276682,9,5,3,False
1701,Scott Rosales,Male,03/29/1992,ppreston@williams.com,"227 Jennifer Station Apt. 350
East Timothyshire, DE 03754",9511083746695,4,4,1,False
1702,Anthony Phelps MD,Male,12/07/1998,rojasrichard@gmail.com,"27473 Gutierrez Road Apt. 734
Mooneyview, GA 01723",5938795838099,3,1,5,True
1703,Samantha Diaz,Male,02/22/2002,sanchezandrew@goodwin.com,"76475 Brooks Rest Apt. 534
Lorraineberg, CA 20127",1719190888113,7,2,5,True
1704,Shari Singleton,Female,01/20/1992,jenniferevans@moore.com,"9542 Christina Branch
Lake Jack, MS 29906",6779248805364,9,5,2,False
1705,Larry Conner,Female,02/22/2008,fdorsey@gmail.com,"5765 Jeffrey Mission Suite 982
North Christopher, ID 48113",4653709434399,2,1,2,True
1706,Makayla Fowler,Male,11/05/1989,donnalong@brooks-smith.com,"4474 Robert Place Apt. 990
Zacharyshire, RI 71277",8796874529166,2,2,1,True
1707,Leslie Austin,Female,11/01/1994,christophermoon@yahoo.com,"76622 Danielle Shoals Suite 008
New Shelleymouth, VT 46096",5272579364151,4,2,1,True
1708,Amber Morris,Male,11/13/1992,sierra21@yahoo.com,"5571 Heather Wall Suite 665
Lake Joseph, WA 45882",2550063384223,2,3,2,True
1709,Hannah Johnson,Male,06/24/2004,nlee@yahoo.com,"1002 Miller Center Suite 670
Joneschester, FL 42543",7061006509815,3,3,1,False
1710,David Moran,Male,06/03/1999,toddmolina@gmail.com,"531 Richard Summit
Carriefort, IA 50920",6351270917867,1,3,4,True
1711,Grant Freeman Jr.,Female,12/21/2004,rebeccawu@williams.info,"1462 Todd River Suite 877
Lake Sharonhaven, RI 05000",5301219512954,7,1,5,False
1712,Jesse Cross,Male,08/10/2010,nancy10@hotmail.com,"0447 Jessica Forks Apt. 638
East Paul, AL 40324",5488084062667,9,4,4,True
1713,Dawn White,Male,12/24/2002,teresacampbell@stephenson.com,"2633 Raymond Alley
Martinland, MD 15572",9795892868398,9,4,5,True
1714,Connor Reynolds,Female,05/21/1999,angela41@gmail.com,"519 Mary Loaf Suite 820
Lake Williamchester, HI 46215",0364352172009,10,1,3,False
1715,Danielle Walters,Male,11/10/1990,millertraci@hotmail.com,"2169 Watson Rest
East Jasonton, VA 30119",9371520492949,2,1,3,True
1716,Ashley White,Female,09/22/2000,gonzalezelizabeth@li-leonard.org,"022 Daniel Flat Apt. 066
South Tammy, MN 23931",1339053905121,3,1,2,True
1717,Bobby Perkins,Female,09/27/1991,ellisedward@rogers.info,"5748 Phillip Ville
New Lawrence, AK 33358",4310678407018,4,3,3,True
1718,Cheryl Henry,Female,07/23/2008,gcarlson@hotmail.com,"23294 Rachel Mountains
Aaronhaven, WV 62371",2689978940794,8,1,3,True
1719,Catherine Vega,Female,11/07/1989,bbaldwin@yahoo.com,"35066 Nathan Haven Apt. 514
South Edward, IN 39643",4515898435298,1,5,4,False
1720,Destiny Chang,Female,05/27/2008,clawrence@villa.com,"670 Greene Lodge Suite 686
New Jamesland, DE 43696",7097049304559,6,4,4,False
1721,Scott Donaldson,Female,08/03/1993,huberdebra@ortega-sandoval.com,"357 Lowe Camp
North Felicia, ME 11209",8641005883860,3,3,4,True
1722,Jennifer Moore,Male,05/22/1997,twells@yahoo.com,"955 Charles Points Apt. 795
Virginiabury, TN 33895",5480950158528,7,3,5,False
1723,Kelli Diaz,Male,08/19/2001,danielescobar@yahoo.com,"1760 Gregory Stravenue Apt. 986
Elliotthaven, MN 37184",5954297024370,1,2,2,False
1724,Gregory Banks,Male,06/12/1993,baldwinchristine@hotmail.com,"USCGC Ramos
FPO AE 04795",1664939442318,3,5,2,True
1725,Anna Gray,Female,08/21/2002,jodi71@gmail.com,"506 Miller Courts Apt. 367
East Justinton, MT 64576",5747864448958,10,1,2,True
1726,Kenneth Williams,Male,08/10/2000,lisapoole@jones.org,"84973 Christina Crescent Suite 086
New Jeremy, IA 21185",4416193420938,9,1,4,True
1727,Andrea Mcdonald,Female,08/31/2008,tuckertara@flores.org,"USS Cordova
FPO AA 02779",1309486241494,9,4,1,False
1728,Amy Lowery,Female,08/17/2009,dalton40@gmail.com,"55385 Donald Grove
Robertmouth, TN 84764",9720185072313,6,1,4,True
1729,Benjamin Ward MD,Male,11/06/2011,jacobwilliams@gregory-rodriguez.com,"PSC 2205, Box 1081
APO AP 19911",5689329990241,4,5,1,True
1730,Michael Singleton,Female,10/11/2005,alexis55@sparks.info,"05375 Jenna Shores
Joshuamouth, AZ 42992",5018107640112,4,3,2,True
1731,Eric Green,Male,03/04/2002,aduncan@yahoo.com,"1890 Johnson Crest Suite 438
West Benjaminhaven, AZ 48248",9916542315580,1,1,4,True
1732,Breanna Pruitt,Male,10/21/2007,michael11@yahoo.com,"87440 Jennifer Forest Apt. 733
Lake Brianstad, FL 99012",7768021056533,3,3,5,False
1733,Janet Johnson,Female,11/02/2003,lisa18@gmail.com,"69255 Jones Glens
Cameronburgh, DE 23052",7932253955700,4,1,2,True
1734,Samantha Myers,Female,05/11/2004,mark06@evans-harper.biz,"PSC 8273, Box 7839
APO AA 31542",8470665265727,9,2,3,True
1735,Joshua Rojas,Male,10/31/1997,melanie31@vance.net,"USNS Bright
FPO AA 54432",8279421171252,7,3,4,False
1736,Tina Scott,Female,09/11/2002,waltonbrittany@yahoo.com,"05136 David Fort
Fostermouth, LA 29318",3884022511447,9,2,4,True
1737,Anthony Boyd,Female,03/26/1991,teresa22@gmail.com,"Unit 0526 Box 6151
DPO AP 91898",6036549493426,6,5,2,False
1738,Summer Castaneda,Female,03/04/1995,vanessarodriguez@hotmail.com,"82753 Justin Meadow
North Heather, CO 64799",5923011284153,9,4,3,False
1739,Deborah Johnson,Male,09/27/1994,wilkinsoneric@hotmail.com,"15197 Paul Shoals
Evansmouth, WA 87147",1744537770742,8,4,5,False
1740,Paul Taylor,Female,11/01/2001,cynthiagarcia@hotmail.com,"38221 Monroe Turnpike Apt. 772
Christinafort, MD 55560",6059461577887,5,4,1,False
1741,Erin Wilson,Female,01/19/2005,franciscorussell@phillips.biz,"470 Shannon Unions Suite 903
New Keithtown, ND 17424",0143441906856,10,2,2,True
1742,Scott Hernandez,Female,10/17/1998,kolson@dawson.org,"Unit 4053 Box 3375
DPO AA 37666",8098905932307,6,3,3,True
1743,Wendy Wells,Male,08/24/1999,pcarroll@hotmail.com,"167 Felicia Mount Suite 868
Adamfort, MT 50866",4877473551673,9,5,4,True
1744,Joseph Mendoza,Male,01/26/2011,ynichols@hotmail.com,"7577 Gamble Corners Suite 531
Pamelaport, ND 53485",8308982838149,1,3,3,True
1745,Eric Graves,Female,03/13/1997,teresa19@moreno.biz,"90944 Tricia Ramp Apt. 495
East David, AR 17540",5648942736168,3,2,3,True
1746,Tiffany Moore,Female,01/02/2007,lmiller@gmail.com,"4837 Murphy Knoll Suite 368
Browntown, ME 69844",6473392104567,1,4,5,False
1747,Luis Small,Female,08/13/1992,rhondachan@yahoo.com,"97895 Allison Turnpike
Danielberg, ME 58475",0686601127759,10,3,1,True
1748,William Monroe,Female,02/21/1990,jared54@carter.org,"77389 Dennis Mall
Kristastad, NE 70800",8547334698660,4,5,1,True
1749,Kristi Baker,Female,02/14/1991,natalie48@hotmail.com,"13678 Douglas Rest
South Jennifer, WY 26952",8089204889469,2,2,2,False
1750,Zachary Herring,Male,09/02/1994,fthomas@hotmail.com,"1691 Cooper Trace
Carrfurt, UT 95860",7274043739594,2,4,3,False
1751,Melanie Campbell,Female,04/22/2005,susanbaker@douglas.com,"7500 Austin Squares
North Victoriafort, WV 30895",0138983636238,4,5,3,False
1752,Victoria Hicks,Male,06/10/2011,mary39@oneill.biz,"Unit 6006 Box 9731
DPO AP 66355",7010233951088,3,5,1,True
1753,Monica Murphy,Female,03/02/2004,colonclinton@gmail.com,"126 Peter Valley
Lake Charles, RI 45133",7391115105062,3,3,4,False
1754,George Harper,Female,05/22/1997,marissanorris@hotmail.com,"972 Jones Harbors Suite 812
Lake Jamesfurt, IL 59033",1109365314915,8,2,5,True
1755,Benjamin Gonzalez,Male,03/02/2001,dunnkelly@johnson-bauer.com,"2377 Mcmillan Plain
Charlesfort, IL 16306",3956595518861,1,3,4,True
1756,Adam Conway,Female,04/15/1992,ashley97@gmail.com,"89353 Roy Lakes
Zacharyfurt, WV 88860",2189762618286,4,4,1,True
1757,Richard Patterson,Female,09/30/1990,nmason@hotmail.com,"95294 Wilson Cliff
Kathleenberg, MD 47343",6852204154132,5,5,4,False
1758,Bobby Adams,Female,12/11/1995,weeksjennifer@gmail.com,"41550 Clements Lodge Apt. 098
Cooperstad, MS 33147",9773444354899,2,1,1,False
1759,Amanda Norton,Male,01/16/1994,johneverett@hotmail.com,"506 Powell Trail Suite 333
Scottmouth, UT 30219",6408020612654,9,2,5,False
1760,Elizabeth Johnson,Female,05/13/1999,susan38@webster-carr.biz,"905 Shaw Island
Peterburgh, ND 73407",8205477344854,4,3,4,False
1761,Brian Aguilar,Male,08/19/2010,virginiamorales@campos.biz,"290 Thomas Stream
Port Steven, KS 72322",1964211859217,9,4,5,True
1762,Jacob Wright,Male,03/08/2005,bonnie31@smith.info,"54927 Sara Dam
Kevinchester, KY 60188",3681896030266,5,2,2,False
1763,Dr. Kristy Ward MD,Male,11/11/1991,elizabethclark@pearson.org,"12155 John Way
Lake Jeffreyview, TX 83161",0926967370237,2,3,3,False
1764,Victoria Chavez,Male,07/12/1999,shannonrussell@fitzpatrick-tucker.com,"70632 Marissa Shoals Apt. 507
Lake Adam, NJ 80155",4287085753639,4,4,4,False
1765,Samantha Cline,Female,07/14/1996,jonathanschmidt@zuniga.net,"Unit 2220 Box 1320
DPO AA 52606",8863839921338,2,2,3,True
1766,David King,Male,12/29/1990,pruittfaith@gmail.com,"1979 Lewis Coves
South Timothy, OH 33772",5567741511880,10,2,3,True
1767,Raymond Long,Female,04/29/1996,khanaustin@yahoo.com,"74045 Miller Glen
Jamesland, WY 10059",0133852623847,5,1,4,False
1768,Shawn Hall,Male,02/29/2004,michellecameron@hotmail.com,"670 Black Isle
Bartlettport, SC 20607",3694828665796,8,4,2,False
1769,Terry Williams,Female,05/16/2008,shawnflores@gmail.com,"51889 Matthew Locks
South Laura, OH 13349",4735716586906,7,2,2,False
1770,Bryce Johnson,Female,02/05/2005,jacksonchristopher@taylor.com,"36356 David Prairie
Wareport, IA 45170",2518046214483,4,2,5,False
1771,Erika Bailey,Female,03/20/2008,seanclark@joseph.com,"0355 Ashley Turnpike
Stewartside, AR 75903",9236986882682,2,1,3,True
1772,Darren Baldwin,Female,07/03/2011,elizabethwebb@wilson-garcia.com,"PSC 2135, Box 9424
APO AA 09713",1393548862110,8,4,2,False
1773,Brandon Hamilton,Female,10/15/2003,brandymontoya@velasquez-moore.com,"Unit 1131 Box 9980
DPO AA 73818",6411480642996,9,2,5,False
1774,Kaitlyn Oconnell,Male,10/21/2000,xhernandez@krause-rodriguez.biz,"312 Benton Inlet
Cowanbury, CA 12986",8184606721304,8,5,4,False
1775,Elizabeth Evans,Female,02/20/1999,amandarodriguez@johnson.org,"509 Rivers Fords Apt. 604
New Lisaview, NJ 61950",6512547004899,8,5,5,False
1776,Daniel Brown,Male,04/17/2004,collinscrystal@gmail.com,"8534 Hernandez Underpass
North Josephport, NH 91371",0112216313830,9,5,1,True
1777,Matthew Joseph,Male,03/17/2010,qgarrett@gmail.com,"USNV Smith
FPO AE 04500",2048863675825,4,3,2,True
1778,Melissa Soto,Male,05/23/2003,annaclarke@terry-white.com,"Unit 6181 Box 5954
DPO AE 29207",6788487252707,10,3,1,False
1779,Mallory Myers,Male,02/11/2006,elizabeth50@hotmail.com,"99524 Julia Circle
Aliciaport, NH 71192",0396183715328,5,3,1,True
1780,Michael Woods,Female,06/28/2008,matthewbrown@yahoo.com,"PSC 6246, Box 9252
APO AE 53194",8847142476333,1,4,4,True
1781,Alyssa White,Female,11/30/2006,donaldallen@frye.com,"PSC 9096, Box 6850
APO AE 78343",0397568698764,3,3,3,False
1782,Diana Tucker,Female,04/10/2009,charlene71@yahoo.com,"693 Martin Cliff Apt. 149
East Nicole, AZ 50650",4758478677400,3,2,4,True
1783,Dustin Blair,Female,12/14/1994,kellytimothy@stone.biz,"45790 Meyer Tunnel Apt. 906
Grahamshire, AZ 61849",3902846951347,9,2,1,False
1784,James Gordon,Female,09/12/1993,aanderson@paul.com,"3934 Barrett Burg Suite 724
New John, WY 81394",8167304964783,1,3,1,False
1785,David Davis,Female,04/06/1995,travisscott@gmail.com,"99747 Taylor Divide
New Jimmyborough, AK 18560",2875160427530,2,5,4,True
1786,Christopher Ortega,Female,11/19/1997,myerscrystal@kane.info,"PSC 6589, Box 4047
APO AE 63136",9474077526884,4,2,3,False
1787,Evelyn Morton,Female,01/20/1993,ulivingston@hotmail.com,"007 Donna Brook Suite 733
Padillaton, WY 22663",3208208405646,6,5,5,True
1788,Brian Horne,Male,01/12/1991,wagnermark@lopez.info,"26557 Ryan Turnpike Suite 820
Kimberlyhaven, UT 44717",2388495416075,8,2,4,True
1789,George Carter,Female,07/09/2011,jonathondavis@yahoo.com,"71424 Carol Locks Suite 325
West Timothy, ID 91527",0064855415816,10,4,3,False
1790,Ryan Dyer,Female,03/12/2010,rhondacarter@yahoo.com,"155 Christopher Square
Brianside, ND 37037",2153047337453,7,3,2,False
1791,Ryan Morris,Female,03/25/2003,wilsonshelly@rice.com,"238 Lopez Mission
Port Brian, IN 67112",9322082367876,4,2,1,False
1792,Thomas Bruce,Female,11/09/2007,brian72@smith-guzman.com,"17713 Sean Manors Apt. 326
Williamchester, PA 98158",0440131675764,3,5,5,True
1793,Maria Hanson,Male,01/25/1998,kflowers@hotmail.com,"74959 Bennett Avenue
West Robertstad, HI 37026",1886651285050,7,3,5,False
1794,Rachel Rivera,Male,01/09/2007,michaelmurray@kelly.com,"7370 Kelley Wall
Melindamouth, MS 69639",9843182891879,9,4,2,False
1795,Katherine Coleman MD,Female,12/31/1999,lisahuang@huff-holmes.net,"94988 Walker Valley Suite 787
New Bryan, TX 54488",1648501657398,4,2,2,True
1796,Brian Phillips,Female,03/14/2008,cjoyce@gmail.com,"511 Osborn Overpass Suite 443
Robertburgh, IL 72525",7046526824218,8,4,1,True
1797,Ronald Long,Female,06/05/2002,leesteven@ferguson.com,"410 Ortega Ville Apt. 929
Heathberg, HI 97107",5180627345593,2,3,4,False
1798,Robert Mcgrath,Male,09/07/2003,pooleadam@hotmail.com,"4786 Cynthia Hills
Port Morganton, WA 75241",0014912052186,8,2,3,False
1799,Mallory Lewis,Male,06/24/1993,jacquelineward@hayes.com,"737 Garza Spring Apt. 988
Paulamouth, NE 78864",5369139365499,3,3,3,True
1800,Joanna Brown,Female,06/11/2010,wthomas@hotmail.com,"30700 Jennifer Viaduct Suite 768
Bennettstad, MA 36760",2048977148366,10,4,5,True
1801,Michael Ray,Female,07/08/1999,walkerjoseph@burke-brown.biz,"197 Cox Harbor Suite 370
North Andrew, ID 96776",2416611622383,1,1,1,False
1802,Lisa Davis,Male,08/01/2010,lyates@mason.com,"3852 Carol Course Suite 777
Timothytown, PA 25783",7420390554595,2,4,5,True
